% Model:              AxialGradingFinal.mph
% Version:            COMSOL 4.3.2.164
% Date:               Mar 14 2014, 12:47
% Dimension:          2
% Nodes:              1031
% Expressions:        1
% Description:        Electric field norm
% Length unit:        mm
% r                       z                        es.normE (V/m)
58.194341443633554        3000                     4214732.497268671
58.23044166041582         3000                     4212116.585775009
59.54070909756223         3000                     4161878.5641667885
59.36121589867336         3000                     4174467.991288433
55.64061537787349         3000                     4408173.176708362
55.453256218250814        3000                     4423061.286155227
67.81941120349721         3000                     3726204.932996934
67.93387441557392         3000                     3719919.556819749
64.71789400587384         3000                     3865267.8249781122
64.72115975877504         3000                     3865075.368975916
64.76456144744634         3000                     3862489.0167008443
64.88688474458338         3000                     3855205.9775730497
67.33355703701129         3000                     3753083.7625809656
67.5182780179607          3000                     3742818.787483818
67.17369027966349         3000                     3762021.3676397167
67.0937648191694          3000                     3766495.2298833863
50.29683907354328         3000                     5.331201499700045E-7
61.44353246536706         3000                     4032995.3234520103
61.526899699494905        3000                     4027531.7965268907
63.035923509499995        3000                     3968403.632492252
62.92512201177823         3000                     3975395.0011201994
58.28900449289598         3000                     4207888.023999571
58.331754394337075        3000                     4204800.560835566
59.28012462625022         3000                     4180173.7107839286
59.062539756121005        3000                     4195571.805335108
71.78459977439672         3000                     3557690.3524905466
71.9337308562516          3000                     3550318.8347883625
68.05484779800163         3000                     3713313.1026153984
68.12139059875176         3000                     3709681.357052222
68.25112764869209         3000                     3702633.77903724
68.31534363211577         3000                     3699151.701169872
68.4540767264761          3000                     3691652.476257334
68.52243673122676         3000                     3687973.029416897
68.56006161312956         3000                     3685947.3075539437
71.66433781212153         3000                     3563664.0663512493
71.56932282446574         3000                     3568392.607104632
64.72308569185384         3000                     3864959.204657116
64.89515303873601         3000                     3854715.167276455
64.99937396786943         3000                     3848533.72580126
66.83158932153181         3000                     3781273.065618159
66.84943118163207         3000                     3780261.5588655053
61.5971199157308          3000                     4022942.759064907
61.64561252332591         3000                     4019775.104686084
62.74060157447727         3000                     3987087.7442655223
62.6603537815134          3000                     3992189.928969369
58.80237930331364         3000                     4214132.751423568
58.96881646734706         3000                     4202250.221748007
71.998683901915           3000                     3547112.0823857966
72.0811850427793          3000                     3543056.634615529
72.1694875938888          3000                     3538718.437873261
68.29706292288455         3000                     3700137.9178839824
68.64240042411812         3000                     3681528.5428252146
68.6958892572373          3000                     3678658.0301489974
71.37752214100223         3000                     3577982.2288465546
71.28799329296885         3000                     3582474.3744591884
65.08729687713536         3000                     3843335.148093181
65.10130957932749         3000                     3842506.837035772
66.81075337602263         3000                     3782453.7129285107
66.60595121807654         3000                     3794082.777956998
61.70495957923752         3000                     4015912.2251281985
61.77067932924724         3000                     4011635.8643080373
62.443275528386216        3000                     4006070.5134943887
62.42267680556292         3000                     4007390.3612454375
72.27730177572462         3000                     3533441.5141054215
72.33034762434694         3000                     3530849.2692164015
72.42936271156134         3000                     3526022.8859211667
75.23982375099237         3000                     3428841.1240134602
75.43204297457491         3000                     3420110.2907443387
68.7179548677562          3000                     3677477.750916289
68.8519647696304          3000                     3670318.7717869496
71.0469477490755          3000                     3594629.386085628
70.95493610023655         3000                     3599286.319987554
70.84415873886718         3000                     3604925.782560655
65.22022976038795         3000                     3835502.4770861403
65.25125815509026         3000                     3833675.9868020667
66.52094111648913         3000                     3798936.7678016466
66.38534222465145         3000                     3806693.133478099
62.21593583125484         3000                     4020706.5460407306
62.41621451446175         3000                     4007805.3966487213
75.53438943249586         3000                     3415471.4332463057
75.73010139776683         3000                     3406646.2267474215
75.76190480678709         3000                     3405217.034505232
75.93363451074624         3000                     3397514.4346614257
76.07860315660807         3000                     3391044.0888630017
76.14643667548285         3000                     3388021.063311647
72.4585150300012          3000                     3524604.604979236
72.55229041174647         3000                     3520048.8079672926
75.07145032375435         3000                     3436540.3914409876
74.98983793612447         3000                     3440274.4692439605
68.98405012350467         3000                     3663292.919448628
68.99364998382767         3000                     3662782.5265674256
70.6058144944333          3000                     3617078.09524501
70.46498233348542         3000                     3624320.618330907
65.28801592404122         3000                     3831520.5962758134
65.39055695789749         3000                     3825509.3863885337
66.13806357742888         3000                     3820919.999475319
66.18819920979539         3000                     3818035.8522207956
79.62690982221564         3000                     3273864.1796479253
79.72930519045426         3000                     3269655.787809876
80.00290119882597         3000                     3258472.7187728924
76.31664415738544         3000                     3380464.182514762
76.34819564155616         3000                     3379069.300356398
79.39600796439595         3000                     3283382.540786763
79.39176416542281         3000                     3283556.428691554
72.60320120076565         3000                     3517579.963977611
72.71486374015096         3000                     3512178.9693982457
72.74196038887355         3000                     3510869.7023741174
74.71418578658482         3000                     3452967.5618516887
74.92269545000005         3000                     3443361.0177905173
74.5892999593923          3000                     3458753.551396374
69.00412147823539         3000                     3662227.1844458566
69.11196796775954         3000                     3656511.8843398253
70.1615189850104          3000                     3639990.666990088
70.30488003485432         3000                     3632571.768727538
66.0608144424629          3000                     3825400.426289939
65.89565405500548         3000                     3834978.0007983185
80.01143581246357         3000                     3258128.044129059
80.01793934121866         3000                     3257863.6418211507
80.24433758694558         3000                     3248672.8258697186
80.400146429876           3000                     3242378.6052886695
83.93551279508932         3000                     3141236.330240837
84.06096430419888         3000                     3136552.284198616
76.49962624656854         3000                     3372378.394069426
76.58446230667663         3000                     3368645.608452373
79.12057831688031         3000                     3294810.678564482
79.11597635919179         3000                     3294999.687197671
79.1041390821309          3000                     3295495.7946053883
72.75593758431947         3000                     3510195.0174089717
72.87155113196738         3000                     3504626.8031867556
72.9036986648004          3000                     3503081.0040960987
74.52121241475913         3000                     3461909.44575032
74.29661049313108         3000                     3472375.4495100444
74.35037354509791         3000                     3469867.5789769236
69.16144279276689         3000                     3653898.331662382
69.20258241620022         3000                     3651724.9530508
69.90732896932633         3000                     3653223.0179481483
69.97386807240947         3000                     3649758.52441294
84.17444196557193         3000                     3132318.3507595854
84.21656297793267         3000                     3130754.941596489
84.37999426172931         3000                     3124687.5456492463
84.54188775938718         3000                     3118708.764248272
84.61489811236336         3000                     3116011.915333136
80.42581781868347         3000                     3241341.3862263565
80.4650365600105          3000                     3239765.2316055503
80.61412873634463         3000                     3233770.37610971
80.72871744358528         3000                     3229183.939477596
83.91268535546921         3000                     3142084.3115733657
83.60500355905022         3000                     3153655.4294718797
76.62788428544012         3000                     3366734.868399741
76.77532129282231         3000                     3360269.165898429
78.8320170464349          3000                     3306871.0837984323
78.6344182253701          3000                     3315184.4704826074
78.72720992099966         3000                     3311282.0971497186
72.98553443653644         3000                     3499153.168125722
72.9994595734139          3000                     3498485.22560296
74.27783885542664         3000                     3473254.1388464295
74.06540072245754         3000                     3483212.447251339
69.81031271345917         3000                     3658312.3632064345
69.663788312535           3000                     3665997.1691992325
84.64917775684958         3000                     3114753.4740652447
84.9008994482982          3000                     3105514.70595588
88.25739529330588         3000                     3021777.6859759865
88.32326299516801         3000                     3019527.669109825
80.80095341593247         3000                     3226294.0948340623
80.86258558999683         3000                     3223836.7688378193
80.98008654794126         3000                     3219157.6444981303
83.5396164090881          3000                     3156118.0788056045
83.43788916309656         3000                     3159975.1344326776
83.25440715470569         3000                     3166931.947975772
76.80039463419554         3000                     3359172.9105345868
76.88107437795495         3000                     3355649.694259511
76.93713196443362         3000                     3353201.9959537582
76.95577977204798         3000                     3352391.147096573
78.41313746041975         3000                     3324538.248836064
78.46164608760422         3000                     3322487.9222570267
73.09918994096637         3000                     3493712.419285165
73.12895640880865         3000                     3492289.3114223666
73.85495519034687         3000                     3493140.875054921
73.83156540906643         3000                     3494248.6932137986
73.82582680530598         3000                     3494514.76442022
88.745388043095           3000                     3005161.565824408
88.91803554796363         3000                     2999331.348574636
88.63760528780293         3000                     3008819.66221271
84.93361927692271         3000                     3104321.943358668
85.11615890772335         3000                     3097662.6688036686
84.91188462963065         3000                     3105116.143932676
88.4904825161417          3000                     3013817.7020794544
85.23688497009678         3000                     3093277.982177318
88.02358101890397         3000                     3029804.5800681803
87.97025691076423         3000                     3031642.1577719385
81.06852813940421         3000                     3215646.0254988307
81.1781188403877          3000                     3211305.5791890468
83.0132742202082          3000                     3176131.4721365157
83.01244560783826         3000                     3176162.916399948
77.03295447661515         3000                     3349031.953928906
77.10232821252642         3000                     3346018.968428686
77.12747050375181         3000                     3344928.36729669
78.39300967945985         3000                     3325395.2344887718
78.12373938928384         3000                     3336857.5727613606
73.81664983745283         3000                     3494951.5866619493
73.60054202638048         3000                     3505213.643734188
89.04857924491276         3000                     2994929.6914270064
89.26778779021097         3000                     2987577.9789015874
89.00105375734579         3000                     2996530.127708716
89.53280782729966         3000                     2978733.7817849293
89.67554867589354         3000                     2973991.7830087226
93.3207578019973          3000                     2892269.752695483
93.45375565632362         3000                     2888158.903904668
85.26499103974699         3000                     3092256.8028632537
85.28496564182154         3000                     3091533.637463701
85.41055110612886         3000                     3086987.1389506115
87.62034727601345         3000                     3043742.302435513
87.61537300643528         3000                     3043919.2664593537
81.24289340917261         3000                     3208744.798749949
81.34438899536082         3000                     3204741.4533930235
82.74605556655968         3000                     3186387.130892339
83.01134619587052         3000                     3176204.4732894464
77.20590669800848         3000                     3341529.6960406485
77.24176951815785         3000                     3339978.3885414815
78.08536700097608         3000                     3338495.020796394
77.88712391580344         3000                     3346994.2914871722
77.93823407595985         3000                     3344801.947616752
93.69596098678724         3000                     2880691.444002817
93.82924575068715         3000                     2876597.2665305515
93.60030418325032         3000                     2883630.934117212
93.96750989522019         3000                     2872367.1983293984
94.04870504402768         3000                     2869882.2130285534
89.34212001216422         3000                     2985090.597182948
89.51272453858526         3000                     2979401.356324534
89.80352678939866         3000                     2969755.316597554
89.85348834099612         3000                     2968102.496976416
93.17385023096425         3000                     2896834.8659373606
93.07899213757197         3000                     2899781.2008044017
85.5212489540067          3000                     3082993.2563047623
85.5748184536449          3000                     3081061.091292966
87.61058738052088         3000                     3044085.7613679837
87.28966342189008         3000                     3055280.1765732914
81.3710356515479          3000                     3203691.8408249146
81.46219482774197         3000                     3200107.0429847073
81.47132933527362         3000                     3199748.236677726
82.5008864030423          3000                     3195859.5128806336
82.56886851845967         3000                     3193231.2177761258
82.43838078583815         3000                     3198285.950034012
77.87821838821492         3000                     3347376.549388241
77.71738963202122         3000                     3354301.2731607873
98.39001587451355         3000                     2776474.001646163
98.52001346024255         3000                     2772809.5104574505
98.22344019940505         3000                     2781182.283287933
94.2313386774646          3000                     2864325.954432198
94.3172477087395          3000                     2861714.619982901
98.77953856225528         3000                     2765523.820575491
98.79984547183304         3000                     2764953.859885032
99.00817984462513         3000                     2759139.0749852336
99.02540004897246         3000                     2758658.3443880016
89.95348590411496         3000                     2964805.204894263
90.02368060135731         3000                     2962490.983723084
92.82269043612163         3000                     2907791.6439664694
92.76468966280216         3000                     2909603.4901852496
85.63535315911622         3000                     3078885.504771586
85.73836768097041         3000                     3075183.710814358
85.80860134795417         3000                     3072668.508225205
87.273275738267           3000                     3055854.2404741785
87.04685159095487         3000                     3063800.8849601927
81.47488792372624         3000                     3199608.600651755
81.55568662030048         3000                     3196437.8296965677
82.19204963179118         3000                     3207869.835890526
82.3023870739514          3000                     3203569.0657293256
94.34835732201113         3000                     2860769.884870302
94.38739517178956         3000                     2859586.711940896
97.85445791687532         3000                     2791668.049347932
98.11824953881508         3000                     2784161.5703014075
94.61889848645968         3000                     2852588.6836898704
97.52876517073543         3000                     2800989.733610606
97.743279738139           3000                     2794846.330072474
109.2391279593082         3000                     2563731.7095457097
109.26315866900502        3000                     2563170.5109255575
109.20000450476194        3000                     2564652.475417981
104.08312384656357        3000                     2657024.251996908
104.13956686179709        3000                     2655582.078313992
103.93597809245009        3000                     2660783.757348125
98.81619900179865         3000                     2764498.341086185
99.147194554067           3000                     2755270.4709293735
99.17877370599567         3000                     2754393.7825777833
99.33277427967674         3000                     2750122.2174159754
103.66262421363669        3000                     2667798.9443440423
103.79139351683202        3000                     2664493.5824033055
103.5384382628453         3000                     2671002.989724786
99.50004680104941         3000                     2745499.3139459733
99.50118221219178         3000                     2745467.942713892
90.05977434371903         3000                     2961305.085558514
90.18912284639825         3000                     2957056.485891784
92.43455402792327         3000                     2920002.17600982
92.34661824741309         3000                     2922779.4930100227
92.19739741378868         3000                     2927515.325506257
85.85780658893503         3000                     3070907.1155296587
85.91801827910957         3000                     3068755.0105574196
87.024259518496           3000                     3064599.0477766674
86.85052970270081         3000                     3070727.2939938963
82.06231663761059         3000                     3212941.8313078843
81.95535700368427         3000                     3217134.4299733993
94.62036951297397         3000                     2852546.2678241124
94.62313154514469         3000                     2852463.092931226
97.8076131606677          3000                     2793004.0746642165
94.78498704338149         3000                     2847593.0886167083
94.86618851541078         3000                     2845154.8328626277
97.34339496229055         3000                     2806327.408996438
97.28359464012723         3000                     2808051.2666332065
97.06089910801839         3000                     2814494.2054308015
109.47271285744085        3000                     2558266.3747669137
109.57831481818069        3000                     2555798.627639736
108.73117528503055        3000                     2575711.569057895
108.92709597172401        3000                     2571077.248498961
108.66745408714405        3000                     2577219.7352214474
104.34887637424157        3000                     2650256.487713534
104.36028907362238        3000                     2649966.4098551264
103.3455752367436         3000                     2675982.53608309
103.06502099360627        3000                     2683268.9774512905
99.50432326475973         3000                     2745380.584644577
99.68420517577398         3000                     2740426.9770006626
90.3009415771775          3000                     2953396.219160225
90.34063777703714         3000                     2952097.3641336453
92.09826949378001         3000                     2930662.674486468
91.931107746377           3000                     2935992.1449543578
86.01352435057231         3000                     3065347.363346082
86.02157793933027         3000                     3065059.9212233713
86.65359472292397         3000                     3077706.2901430777
86.69855533908658         3000                     3076112.864544464
120.77115567775841        3000                     2382975.7258418193
120.7902819363868         3000                     2382598.3673952557
120.60638778433685        3000                     2386230.368682276
120.48893871699494        3000                     2388557.815896575
120.37375708770568        3000                     2390841.9714775705
95.03739907846726         3000                     2840030.320380656
95.05541001959371         3000                     2839491.2663704073
94.9981115747151          3000                     2841205.214442791
97.05628130346048         3000                     2814628.271073452
96.84709916541352         3000                     2820706.1957637863
114.4926197752054         3000                     2479138.0186086986
114.53867787358718        3000                     2478140.1839901228
114.21787800104325        3000                     2485100.1134696933
109.59570822389682        3000                     2555392.135448395
109.82705900646977        3000                     2550010.4145624386
110.17526913973947        3000                     2541951.0059465584
110.18474654393572        3000                     2541731.7026333176
109.92848258781669        3000                     2547657.9378713756
110.01869184729564        3000                     2545568.63762006
108.3300356811027         3000                     2585249.947205523
108.41073841563514        3000                     2583323.128748968
108.55409119172188        3000                     2579915.2736566653
107.97757535541727        3000                     2593685.3910575467
108.07314093073416        3000                     2591394.629981294
104.6382312959916         3000                     2642927.8092238484
104.66296244376528        3000                     2642302.857881326
99.72445704737936         3000                     2739321.7617974533
102.67619501823377        3000                     2693430.956062404
102.83985026206153        3000                     2689148.5776753407
102.56220456478427        3000                     2696426.3233907777
102.64409480861714        3000                     2694273.2404751475
103.01837743377504        3000                     2684482.3678700174
99.82200481304264         3000                     2736646.103874016
99.89931521217905         3000                     2734525.791158492
90.43241644975124         3000                     2949102.9757096604
90.48011411011457         3000                     2947547.456699767
90.49587128442015         3000                     2947034.392608408
91.88148771906563         3000                     2937579.295940676
91.72676987303814         3000                     2942530.7973255133
86.61224024095284         3000                     3079178.1163875978
86.46119431821012         3000                     3084555.416490421
120.95657802885447        3000                     2379321.924503878
121.08078544209779        3000                     2376882.435187542
121.36353872860637        3000                     2371344.5883778115
121.41266377492423        3000                     2370383.716616852
120.11510855086144        3000                     2395990.696383614
120.06013590321909        3000                     2397084.9858802604
120.03886364942244        3000                     2397512.208146237
95.08742263518559         3000                     2838536.781037738
95.20204065511564         3000                     2835118.3060849914
96.67542678468686         3000                     2825718.4147591526
96.60287594371486         3000                     2827836.8643222596
114.57172193856961        3000                     2477424.972634649
114.89969993275912        3000                     2470352.6192323607
114.93697846547845        3000                     2469554.711667962
115.16652396462206        3000                     2464630.939878246
115.25393921144716        3000                     2462763.555924768
115.43151576424482        3000                     2458973.3447371833
115.57180975270994        3000                     2455989.546577094
115.66838663945985        3000                     2453939.0533286724
113.925797336099          3000                     2491472.5341161243
114.09364338859271        3000                     2487810.0969895963
113.82297709240476        3000                     2493724.673519541
113.53389071938388        3000                     2500073.8831104287
113.50245722407496        3000                     2500765.3547156686
110.1952652119346         3000                     2541489.493210638
110.39055353723626        3000                     2536993.621352562
107.62795211233981        3000                     2602110.808657626
107.69859257087333        3000                     2600406.9877323937
107.50605892181653        3000                     2605065.918635838
104.91145770500813        3000                     2636044.6620197343
104.91233216562425        3000                     2636022.6880701305
104.91583486851367        3000                     2635933.277902956
101.97513042593157        3000                     2711950.0367953884
102.09676665817233        3000                     2708715.8278412544
102.19929713735436        3000                     2706001.4909984223
102.33691065082425        3000                     2702357.431320469
99.9551497979723          3000                     2733000.305588772
100.0579420756358         3000                     2730191.099326729
100.12063841179088        3000                     2728482.608307299
101.89196341326964        3000                     2714160.5717462325
101.84503335433408        3000                     2715413.390910126
101.69931833636993        3000                     2719303.136957462
90.62684254964006         3000                     2942775.507984609
90.65082347413123         3000                     2941996.7967992863
90.67090902090155         3000                     2941345.3244631942
91.58093587938423         3000                     2947221.049120789
91.47467269766085         3000                     2950640.93994514
91.31405358163545         3000                     2955834.2664373927
125.62703342235476        3000                     2323111.579784661
125.73991809508728        3000                     2321023.54916284
125.88898019178824        3000                     2318278.2640748355
126.02572616517435        3000                     2315760.7418105467
126.10978517610533        3000                     2314218.489628543
125.48478893083598        3000                     2325743.3026619097
125.32194019797677        3000                     2328765.9410963207
121.44539639386468        3000                     2369746.219442305
121.57550824897923        3000                     2367209.451865172
121.19656199456365        3000                     2374610.3724171864
119.86205038566375        3000                     2401051.798917106
119.67556068203612        3000                     2404787.5646638735
95.30433242006501         3000                     2832076.074469981
95.32990065406976         3000                     2831315.519838995
96.38560876663753         3000                     2834212.337632262
96.47695536476655         3000                     2831532.1569899125
96.34550997986005         3000                     2835394.2696346566
115.77806760097012        3000                     2451613.7421785435
115.91784397877423        3000                     2448658.109502
113.43393675201963        3000                     2502277.477766793
113.20582267590999        3000                     2507316.761051585
110.49497517049224        3000                     2534596.7435290227
110.60250437170508        3000                     2532132.110767345
107.34370803326311        3000                     2609002.4582663635
