% Model:              NoGradingFinal.mph
% Version:            COMSOL 4.3.2.164
% Date:               Mar 12 2014, 15:17
% Dimension:          2
% Nodes:              292
% Expressions:        1
% Description:        Electric field norm
% Length unit:        mm
% r                       z                        es.normE (V/m)
364.14942066226075        3000                     0
322.879190315975          3000                     0
330.9494554333457         3000                     0
341.4601306487207         3000                     0
352.709446740306          3000                     0
467.5883239196982         3000                     0
465.4813451971166         3000                     0
437.55448505996844        3000                     0
450.731107735425          3000                     0
426.3431833684939         3000                     0
76.10566426761923         3000                     3495002.9514648933
75.9875668275626          3000                     3497800.29664004
80.22356301309276         3000                     3315600.8240221636
82.51670928717957         3000                     3227703.3660856513
84.17349180542922         3000                     3164131.218575404
86.88338705868492         3000                     3068561.757475495
89.21027420911312         3000                     2988660.6931619924
71.8164212306215          3000                     3700958.041170831
91.66924270696866         3000                     2912497.273843709
70.02117027273361         3000                     3792907.519557439
93.98471162137481         3000                     2840630.1618419625
67.71020887480493         3000                     3922683.8945229515
96.50689190663007         3000                     2772644.503037766
64.7832907128192          3000                     4098249.6631522435
98.77427801290156         3000                     2708891.763483402
63.12650819457073         3000                     4205745.810950786
60.38926895279466         3000                     4395669.109478631
101.57688864628958        3000                     2640835.161407187
103.0770740507845         3000                     2602404.893020685
58.08972579088722         3000                     4570160.819343104
106.56548381270895        3000                     2524494.3010559855
55.37349180542921         3000                     4797120.537537358
108.16089262785285        3000                     2487242.6883742874
53.716709287179555        3000                     4945244.469257044
51.445453537541766        3000                     1.852891554162571E-7
111.3173153427362         3000                     2424650.374749664
50.31985010395051         3000                     2.6823715423653874E-7
112.7827108708615         3000                     2393144.9243396735
116.11928393683203        3000                     2333082.6577082523
117.58071606316742        3000                     2304080.8928170674
120.91670928717954        3000                     2250075.375692105
122.5734918054292         3000                     2219648.508294462
124.90964196841598        3000                     2188182.031868459
128.24186275069718        3000                     2131318.212970485
130.11073104720398        3000                     2112421.249241073
132.4102742091131         3000                     2075778.9190463903
135.1265081945702         3000                     2047311.3186086947
136.78329071281976        3000                     2022520.840609234
139.68972579088717        3000                     1995753.6074853071
141.98926895279462        3000                     1963395.632754456
144.8216087408749         3000                     1944077.1190225908
146.47839125912452        3000                     1922088.5248346338
149.0013858931718         3000                     2.057807729382402E-18
76.49385314377712         3000                     3477266.697109706
76.50765673813464         3000                     3476639.9639280504
76.60314317582646         3000                     3472305.50807071
76.4827414429832          3000                     3477772.030556013
76.6933807171278          3000                     3468221.5617327774
76.7399582262612          3000                     3466114.8449293226
76.79623523478155         3000                     3463577.0229933336
76.37616989993242         3000                     3482624.735337036
76.31607788920182         3000                     3485367.9377230434
76.88652221233977         3000                     3459507.6992900698
76.97020161694846         3000                     3455747.4943733457
76.26810649382514         3000                     3487559.7176575875
76.2031335121908          3000                     3490533.0152521175
77.03459968276653         3000                     3452859.001193522
77.14049848088774         3000                     3448116.639750481
77.25843243549122         3000                     3442856.663956295
77.32433517857964         3000                     3439917.865839848
77.39966851663873         3000                     3436573.8963527484
77.5147656009136          3000                     3431467.235107072
75.89329014200382         3000                     3502144.6291551054
77.67967296899764         3000                     3424185.289424397
77.72299265343288         3000                     3422275.128313238
75.8385397061285          3000                     3504674.7419257173
75.77425584172127         3000                     3507645.994238379
77.92362418067196         3000                     3413464.0494592683
77.93621389424524         3000                     3412912.904828245
75.6646732820172          3000                     3512727.52744949
75.6343554087433          3000                     3514133.1601129826
75.61930792432315         3000                     3514834.1734428424
78.13400511764632         3000                     3404269.5342770363
78.36884071096739         3000                     3394068.0634371424
75.5448527844705          3000                     3518300.5161565593
75.45535545091472         3000                     3522468.9183665765
75.42630112535119         3000                     3523828.5398104796
78.37095538508898         3000                     3393976.297772464
78.37403146289394         3000                     3393845.282410235
78.5722298917484          3000                     3385281.827379396
75.2956682482478          3000                     3529940.121452952
75.17482094050465         3000                     3535615.4733409365
78.75584946310596         3000                     3377396.4518244974
78.84834722172967         3000                     3373420.2356235073
75.16707497402604         3000                     3535980.3360424163
75.01217174976942         3000                     3543280.803934848
78.9329781784122          3000                     3369814.0874325125
79.2443056456488          3000                     3356564.5789085063
79.55392840605307         3000                     3343510.3262035274
74.98695315251928         3000                     3544471.3985298215
74.80050637683028         3000                     3553305.8967916253
79.6070324085019          3000                     3341270.01479472
79.96310131862522         3000                     3326396.647699689
74.76794269031372         3000                     3554857.3144078683
74.62831015180377         3000                     3561505.1749483356
74.54267224914521         3000                     3565601.0381086185
74.39291908431736         3000                     3572774.200142472
74.26142222110384         3000                     3579102.111193487
74.02555241391815         3000                     3590501.0350953476
74.14709381647671         3000                     3584624.6938468036
83.28829543542807         3000                     3197141.0570235
83.57656765616547         3000                     3186278.599269564
73.88017541147221         3000                     3597577.453278731
73.7864766578015          3000                     3602137.051648052
73.7007416774496          3000                     3606329.9999961564
73.499576866635           3000                     3616198.4640344405
73.32797274680593         3000                     3624651.992486942
72.93796848880548         3000                     3644035.408191592
72.97186728077195         3000                     3642338.382111907
72.91449506003275         3000                     3645211.1802140563
86.99977900451299         3000                     3064373.7274106923
88.38322734540414         3000                     3016331.1378287473
72.43977110151972         3000                     3669097.4599017636
72.21430781479259         3000                     3680556.606171347
92.4611388243107          3000                     2887283.764615915
93.86250689511726         3000                     2844257.609175725
69.90496712155831         3000                     3799052.075234861
68.54284156022851         3000                     3874333.524132567
97.28121601890061         3000                     2750335.261699868
98.666544910742           3000                     2711795.800757224
64.01793879794437         3000                     4145888.059853069
63.72751626783836         3000                     4165009.673895146
102.10947005274181        3000                     2626809.443727062
102.40189683154547        3000                     2619238.0351259406
60.26725302118813         3000                     4404318.564903546
58.88720772994336         3000                     4507485.650133064
107.28018201097426        3000                     2507374.125773267
107.59550468758758        3000                     2500100.498939242
54.77656765616543         3000                     4847815.479077823
54.48829543542808         3000                     4872826.762591904
111.86650408894329        3000                     2412529.966642842
112.14662526349358        3000                     2406499.992553826
116.77727098804772        3000                     2319730.5107481256
117.02888433319056        3000                     2314877.4496126543
121.68829543542807        3000                     2235593.8210511296
121.97656765616541        3000                     2230361.5585763566
126.89598302149527        3000                     2153898.8091961285
127.12734482188014        3000                     2149998.675213276
126.38379903308949        3000                     2162668.110973441
125.45810065659721        3000                     2178558.7963465266
130.23274697881234        3000                     2110418.7463128376
131.61279227005647        3000                     2088284.1675452953
135.72751626783824        3000                     2038131.8595161943
136.01793879794448        3000                     2033751.0465202662
140.4872077299433         3000                     1984341.1284163136
141.86725302118813        3000                     1965064.8821777846
145.563240252232          3000                     1934118.9658735527
145.85828012419177        3000                     1930159.0604455124
