% Model:              NoFoilsFinal.mph
% Version:            COMSOL 4.3.2.164
% Date:               Mar 19 2014, 20:01
% Dimension:          2
% Nodes:              247
% Expressions:        4
% Description:        Electric field, r component, Electric field, z component, Electric field norm, Electric potential
% Length unit:        mm
% r                       z                        es.Er (V/m)              es.Ez (V/m)              es.normE (V/m)           V (V)
0                         3000                     -4.470348358154297E-8    -2.2351741790771484E-8   4.998001405968792E-8     274999.99999999994
2.385573907526664         3000                     6.705522537231445E-8     4.470348358154297E-8     8.059035112255788E-8     274999.99999999994
31.0233293598751          3000                     2.9802322387695312E-8    -1.7881393432617188E-7   1.812804499357408E-7     275000.00000000006
31.05855873459296         3000                     -2.9802322387695312E-8   -1.1920928955078125E-7   1.228781230931777E-7     274999.99999999994
31.06646780393852         3000                     -1.1920928955078125E-7   8.940696716308594E-8     1.4901161193847656E-7    275000
32.47462769472233         3000                     5.9604644775390625E-8    0                        5.9604644775390625E-8    275000.00000000006
26.08809597962438         3000                     7.450580596923828E-8     4.470348358154297E-8     8.688795409866125E-8     275000
26.470165134081665        3000                     2.2351741790771484E-8    1.043081283569336E-7     1.0667607980427409E-7    275000
25.15877487488884         3000                     0                        0                        0                        274999.99999999994
27.993271361070793        3000                     5.9604644775390625E-8    -1.4901161193847656E-8   6.143906154658885E-8     274999.99999999994
29.164967236141866        3000                     7.450580596923828E-8     3.725290298461914E-8     8.33000234328132E-8      275000
29.509725765773183        3000                     -2.9802322387695312E-8   1.4901161193847656E-8    3.332000937312528E-8     275000.00000000006
17.431474697480848        3000                     1.862645149230957E-8     7.450580596923828E-8     7.679882693323606E-8     275000
19.40382701905049         3000                     1.4901161193847656E-8    2.9802322387695312E-8    3.332000937312528E-8     275000
16.8602098305448          3000                     -1.862645149230957E-8    -7.450580596923828E-9    2.006130221163669E-8     275000
16.235197983881324        3000                     2.2351741790771484E-8    -1.4901161193847656E-8   2.6863450374185958E-8    275000.00000000006
33.87255572450611         3000                     -1.1920928955078125E-7   -5.9604644775390625E-8   1.3328003749250113E-7    275000
33.958874572445026        3000                     2.2351741790771484E-8    4.470348358154297E-8     4.998001405968792E-8     274999.99999999994
22.228461937668623        3000                     -3.725290298461914E-9    -2.2351741790771484E-8   2.26600562419676E-8      275000.0000000001
23.963423398660595        3000                     -4.470348358154297E-8    -4.563480615615845E-8    6.388221174345358E-8     275000
20.878609921857404        3000                     0                        5.9604644775390625E-8    5.9604644775390625E-8    274999.99999999994
24.38525346993585         3000                     -8.940696716308594E-8    -7.450580596923828E-8    1.1638178938488147E-7    274999.99999999994
34.092150600944194        3000                     0                        -9.499490261077881E-8    9.499490261077881E-8     275000
14.24477935169826         3000                     5.9604644775390625E-8    1.6763806343078613E-8    6.191719375027217E-8     274999.99999999994
12.250392818236563        3000                     0                        1.862645149230957E-8     1.862645149230957E-8     275000
11.715020516841166        3000                     3.725290298461914E-8     0                        3.725290298461914E-8     275000
35.379275251172274        3000                     -7.450580596923828E-9    -2.9802322387695312E-8   3.0719530773294423E-8    275000.00000000006
36.102576105145786        3000                     -1.1175870895385742E-8   5.9604644775390625E-8    6.064333243705223E-8     275000
36.67022303477408         3000                     -2.682209014892578E-7    -2.2351741790771484E-8   2.691506127743191E-7     275000.00000000006
37.34579556070659         3000                     2.9802322387695312E-8    4.470348358154297E-8     5.3726900748371916E-8    274999.99999999994
11.30555930694253         3000                     -4.284083843231201E-8    2.9802322387695312E-8    5.218731509939544E-8     275000
9.302508882249004         3000                     -5.9604644775390625E-8   -1.4901161193847656E-8   6.143906154658885E-8     275000
37.9763353677481          3000                     1.1920928955078125E-7    7.450580596923828E-9     1.1944189326376765E-7    275000.00000000006
39.26906785258444         3000                     -2.2351741790771484E-7   1.1175870895385742E-7    2.499000702984396E-7     274999.99999999994
39.48941946507301         3000                     5.9604644775390625E-8    -1.1920928955078125E-7   1.3328003749250113E-7    274999.9999999999
38.814152638208824        3000                     1.4901161193847656E-8    -7.450580596923828E-8    7.598131170262075E-8     274999.9999999999
7.4054264129325045        3000                     -3.3527612686157227E-8   -1.4901161193847656E-8   3.668985441996196E-8     274999.9999999999
6.232721638898636         3000                     1.043081283569336E-7     -1.4901161193847656E-8   1.0536712127723508E-7    275000
5.288461854789638         3000                     -5.9604644775390625E-8   0                        5.9604644775390625E-8    275000
3.02718470369437          3000                     -2.9802322387695312E-8   -4.470348358154297E-8    5.3726900748371916E-8    275000
40.350857584132875        3000                     -2.682209014892578E-7    -1.1920928955078125E-7   2.9351883535969567E-7    274999.99999999994
40.36070926537904         3000                     0                        2.980232238769531E-7     2.980232238769531E-7     275000.00000000006
41.213868235375244        3000                     5.587935447692871E-9     9.685754776000977E-8     9.701860430170162E-8     275000
41.44712908566212         3000                     -9.685754776000977E-8    -1.0803341865539551E-7   1.4509515534453427E-7    275000
42.261042281884244        3000                     1.341104507446289E-7     8.940696716308594E-8     1.6118070224511577E-7    274999.99999999994
42.351094092461054        3000                     -1.1920928955078125E-7   1.7881393432617188E-7    2.1490760299348766E-7    275000
42.97351863399284         3000                     2.384185791015625E-7     2.086162567138672E-7     3.1680303253932744E-7    275000.00000000006
43.31211429659815         3000                     2.7567148208618164E-7    0                        2.7567148208618164E-7    275000
44.104108205173524        3000                     -1.4156103134155273E-7   1.043081283569336E-7     1.758400160253934E-7     275000
44.234213265478715        3000                     1.1920928955078125E-7    -1.7881393432617188E-7   2.1490760299348766E-7    275000
44.34108263453239         3000                     -3.5762786865234375E-7   2.980232238769531E-7     4.6552715753952587E-7    275000.00000000006
44.90988633087963         3000                     0                        0                        0                        275000.0000000001
44.96524755307277         3000                     -3.5762786865234375E-7   -5.9604644775390625E-8   3.625608998714816E-7     275000
45.437348493918684        3000                     -2.1606683731079102E-7   -2.086162567138672E-7    3.003425057343598E-7     275000.00000000006
45.59352291893864         3000                     7.450580596923828E-8     2.2351741790771484E-8    7.77863451012265E-8      274999.99999999994
46.11469715208198         3000                     -1.341104507446289E-7    -6.332993507385254E-8    1.48311475197929E-7      275000
46.244179241338486        3000                     0                        -2.9802322387695312E-8   2.9802322387695312E-8    275000
46.290976702815094        3000                     -2.384185791015625E-7    2.384185791015625E-7     3.371747880871523E-7     275000
46.86974721960622         3000                     2.384185791015625E-7     -1.4901161193847656E-8   2.388837865275353E-7     275000
46.9851269575764          3000                     -1.1920928955078125E-7   0                        1.1920928955078125E-7    275000
47.338828715180654        3000                     1.7881393432617188E-7    -1.825392246246338E-7    2.555288469738143E-7     275000
47.518202752423754        3000                     -2.980232238769531E-7    -4.76837158203125E-7     5.623090941939713E-7     274999.99999999994
47.75556344993229         3000                     4.917383193969727E-7     0                        4.917383193969727E-7     275000.00000000006
48.13318570434174         3000                     -1.043081283569336E-7    8.102506399154663E-8     1.3208045516336154E-7    275000
48.22471974000151         3000                     -1.7881393432617188E-7   0                        1.7881393432617188E-7    275000
48.29081226175542         3000                     2.384185791015625E-7     5.9604644775390625E-8    2.457562461863554E-7     274999.99999999994
48.6806402091798          3000                     -2.682209014892578E-7    5.9604644775390625E-8    2.7476383618393204E-7    275000
49.102178225332864        3000                     5.9604644775390625E-8    -3.948807716369629E-7    3.993539000528275E-7     274999.99999999994
49.12768016349635         3000                     -6.556510925292969E-7    5.9604644775390625E-8    6.58354819845394E-7      275000
49.151649640335044        3000                     1.1920928955078125E-7    -2.384185791015625E-7    2.6656007498500226E-7    275000
49.566881288632           3000                     -5.364418029785156E-7    0                        5.364418029785156E-7     274999.9999999999
50                        3000                     4045764.8399026394       4.103991720872752E-9     4045764.8399026394       275000
150                       3000                     2733573.0355276763       0                        2733573.0355276763       0
151.9149125280182         3000                     4.771997053331953E-7     7.698186085232062E-8     4.833691815479907E-7     -8.758010535684584E-10
153.67962333856764        3000                     1.1250623864826476E-7    -4.707390504765855E-8    1.2195739531170825E-7    -1.4221792259552607E-9
153.93182913273418        3000                     2.0216288968505696E-7    9.6842832409446E-8       2.2416147785669275E-7    -1.47091718033794E-9
154.2655581904092         3000                     5.17143054954863E-7      -2.756665608609732E-8    5.178772632736618E-7     -1.6257756410782365E-9
156.20960765052195        3000                     4.076070777826083E-7     1.5425415465279715E-8    4.0789885180122017E-7    -2.5246556392219695E-9
