% Model:              RadialGradingFinal.mph
% Version:            COMSOL 4.3.2.164
% Date:               Mar 19 2014, 20:25
% Dimension:          2
% Nodes:              181
% Expressions:        4
% Description:        Electric field, r component, Electric field, z component, Electric field norm, Electric potential
% Length unit:        mm
% r                       z                        es.Er (V/m)              es.Ez (V/m)              es.normE (V/m)           V (V)
49.68274773390245         5500                     1.6689300537109375E-6    -9.5367431640625E-7      1.922192036699903E-6     275000.00000000023
50                        5500                     128059.03746366501       1.0313381514701471E-7    128059.03746366501       275000.00000000006
0                         5500                     -8.940696716308594E-8    0                        8.940696716308594E-8     275000
17.984616134598525        5500                     1.4901161193847656E-8    -1.30385160446167E-8     1.9800189533707965E-8    275000.0000000007
52.000000000000014        5500                     -941979.5255699158       2404044.039194107        2582005.6485177646       274999.99999999994
52.099999999999994        5500                     3114239.9021468163       1616572.1228170395       3508816.837110852        275000
49.64423003224394         5500                     4.76837158203125E-7      -2.384185791015625E-7    5.331201499700045E-7     275000.00000000035
49.03932266210651         5500                     6.556510925292969E-7     -1.7881393432617188E-7   6.795975119466412E-7     275000.0000000004
48.914396907317744        5500                     7.152557373046875E-7     -1.1920928955078125E-7   7.251217997429632E-7     275000.0000000004
47.99581535585424         5500                     0                        -2.9802322387695312E-8   2.9802322387695312E-8    275000.00000000064
47.55555381719399         5500                     2.682209014892578E-7     1.4901161193847656E-8    2.686345037418596E-7     275000.0000000007
45.02903089131704         5500                     0                        1.4901161193847656E-7    1.4901161193847656E-7    275000.0000000009
44.94236480216258         5500                     1.4156103134155273E-7    2.9802322387695312E-8    1.4466410755327046E-7    275000.0000000009
44.84732501903787         5500                     2.9802322387695312E-8    -3.725290298461914E-8    4.7706993203109864E-8    275000.0000000009
41.3448423689948          5500                     -1.30385160446167E-8     0                        1.30385160446167E-8      275000.000000001
37.76090697726554         5500                     -4.0046870708465576E-8   -3.725290298461914E-8    5.469488672921815E-8     275000.00000000076
33.758430668442756        5500                     -2.2351741790771484E-8   -6.332993507385254E-8    6.71586259354649E-8      275000.0000000008
22.636844200521153        5500                     -4.190951585769653E-8    -4.936009645462036E-8    6.475203967008254E-8     275000.0000000007
27.427936011449436        5500                     1.4901161193847656E-8    3.725290298461914E-9     1.5359765386647212E-8    275000.0000000009
63.28568998766608         5500                     517386.818372041         40595.83694081195        518977.01471459056       268096.55895096314
63.513513513513544        5500                     2062727.3164945543       123915.71200281009       2066446.003624094        267978.94512925105
50.02504993911946         5500                     129005.05151367188       2646.1617448329926       129032.18779833562       274996.795090524
62.306772770975414        5500                     526911.5193612128        42331.802717611194       528609.2420274777        268607.6403816318
