% Model:              NoGradingFinal.mph
% Version:            COMSOL 4.3.2.164
% Date:               Mar 12 2014, 15:18
% Dimension:          2
% Nodes:              1634
% Expressions:        1
% Description:        Electric field norm
% Length unit:        mm
% r                       z                        es.normE (V/m)
64.53942404252719         3879.62                  3926534.5519598788
64.48576667582756         3879.62                  3929548.479540226
61.605666398796025        3879.62                  4017770.8154525044
61.630155472214724        3879.62                  4017197.053572492
61.64288716509364         3879.62                  4017216.878932321
61.68938290140259         3879.62                  4016608.3933589472
73.5542272908531          3879.62                  3495200.8258063253
73.33822748766458         3879.62                  3493319.8584794914
72.65397569172742         3879.62                  3488980.1500729253
72.77407907189323         3879.62                  3488879.6394001404
73.0174443683839          3879.62                  3490247.2782175103
72.92142301012203         3879.62                  3490015.442980066
73.31034415151579         3879.62                  3493107.7079998804
72.28547434403318         3879.62                  3491224.4984011757
72.38017869454666         3879.62                  3489636.7683908944
72.46344993849993         3879.62                  3489192.763351849
72.49748592274528         3879.62                  3489118.6693064673
72.5984365573232          3879.62                  3488656.1778561105
67.51399037478488         3879.62                  3732513.3378839204
67.66086761138943         3879.62                  3729666.857757168
69.10912111202775         3879.62                  3704521.2307423027
69.06086486749679         3879.62                  3705613.550195752
68.94520248349295         3879.62                  3707912.8151980815
68.87631886127753         3879.62                  3709186.6648772545
68.42808367542708         3879.62                  3717245.3927120897
68.44685584423715         3879.62                  3716853.658438389
68.35993138583072         3879.62                  3718317.933288504
81.6681663281363          3879.62                  3124112.4282301124
81.75489462986374         3879.62                  3119987.6939332355
81.47226564533234         3879.62                  3139155.145132955
82.87715799921362         3879.62                  3141393.306128435
82.9212273347782          3879.62                  3143227.9310861127
82.78770728621342         3879.62                  3136687.0184671
82.38521060373967         3879.62                  3120334.1687159315
82.42062109202934         3879.62                  3121814.235018001
82.46698840755892         3879.62                  3123276.481209976
82.25744462550048         3879.62                  3116561.4977846667
82.15758714826958         3879.62                  3115499.0570103168
103.92738799945302        3879.62                  2973565.1158458986
103.959190062678          3879.62                  2975708.2081534355
104.00980371060538        3879.62                  2979344.2033932274
99.48349635266489         3879.62                  3001715.5995456856
99.52057632395866         3879.62                  2999993.6242587944
98.71674494741372         3879.62                  2967518.9730531774
98.73545687720014         3879.62                  2969449.356434128
98.70783516985053         3879.62                  2966789.080128496
