% Model:              AxialGradingFinal.mph
% Version:            COMSOL 4.3.2.164
% Date:               Mar 19 2014, 20:32
% Dimension:          2
% Nodes:              84
% Expressions:        4
% Description:        Electric field, r component, Electric field, z component, Electric field norm, Electric potential
% Length unit:        mm
% r                       z                        es.Er (V/m)              es.Ez (V/m)              es.normE (V/m)           V (V)
48.215857663322915        3000                     5.9604644775390625E-8    2.6637614535327317E-8    6.5286110214449E-8       275000.00000000006
50                        3000                     6.48200511932373E-7      0                        6.48200511932373E-7      275000.00000000006
0                         3000                     -6.51925802230835E-8     -2.2118911147117615E-9   6.523009258345812E-8     275000
9.583017513544123         3000                     -2.0489096641540527E-8   1.862645149230957E-8     2.7690210840326745E-8    275000.0000000005
52.000000000000014        3000                     1.430511474609375E-6     1.021400936535053E-7     1.4341532964507788E-6    275000
52.099999999999994        3000                     4674929.722997457        -2.9802322387695312E-8   4674929.722997457        274999.99999999994
55.1533063113609          3000                     4416156.360390693        -19.36065430379495       4416156.360433132        261126.1914857693
55.253306311360895        3000                     0.17774105072021484      -19.360654592514038      19.361470453758052       261126.19146804835
58.4572875650347          3000                     4200241.444401622        -23.535086834808133      4200241.4444675585       247283.5765313602
58.5572875650347          3000                     0.16936397552490234      -23.53508811444044       23.53569749785804        247283.57651448954
61.9162530407954          3000                     4001268.4556357563       -1048.8604416549206      4001268.5931056887       233457.96796171728
62.01625304079541         3000                     0.1614675521850586       -23.590127184987068      23.590679777706164       233457.96794563657
65.5344368139341          3000                     0.15279102325439453      -22.872241094708443      22.872751425905385       219647.7349239922
65.63443681393407         3000                     3849390.2080202624       900.3017562925816        3849390.313302294        219647.73490864356
69.3159812265738          3000                     0.1458733081817627       -22.076780177652836      22.07726210458274        205852.38945048838
69.41598122657379         3000                     3678236.2807993144       -22.076789274811745      3678236.280865567        205852.38943583824
73.2649197143729          3000                     3485023.781029761        -21.32329235225916       3485023.781094995        192071.48752118042
73.36491971437287         3000                     0.14073848724365234      -21.32329349964857       21.323757947274366       192071.48750717167
77.38515902441303         3000                     3333092.2009875327       -801.0532899349928       3333092.297247451        178304.5100251197
77.485159024413           3000                     0.1346302032470703       -20.62527660280466       20.62571599324076        178304.51001171875
81.6804608651795          3000                     0.1277484893798828       -19.97986836731434       19.980276766144833       164550.80346866863
81.78046086517949         3000                     3224397.640225202        -19.979875937104225      3224397.640287104        164550.80345582985
86.1544230347219          3000                     3060715.814290896        -19.38364722039806       3060715.814352275        150809.62889061114
