% Model:              NoGradingFinal.mph
% Version:            COMSOL 4.3.2.164
% Date:               Mar 19 2014, 20:08
% Dimension:          2
% Nodes:              1634
% Expressions:        4
% Description:        Electric field, r component, Electric field, z component, Electric field norm, Electric potential
% Length unit:        mm
% r                       z                        es.Er (V/m)              es.Ez (V/m)              es.normE (V/m)           V (V)
49.87428933235456         3879.62                  1.4528632164001465E-6    8.642673492431641E-7     1.690493885388641E-6     275000.00000000035
50                        3879.62                  2.5033950805664062E-6    1.516058316606654E-7     2.507981510617175E-6     275000
0                         3879.62                  -2.868473529815674E-7    0                        2.868473529815674E-7     275000
11.401081428627565        3879.62                  -5.587935447692871E-8    -1.4901161193847656E-8   5.78320573876054E-8      275000.0000000019
49.58485802576867         3879.62                  -1.1920928955078125E-7   5.364418029785156E-7     5.495276723678641E-7     275000.00000000047
49.28644314347146         3879.62                  7.748603820800781E-7     0                        7.748603820800781E-7     275000.0000000005
49.18428723126202         3879.62                  5.364418029785156E-7     -2.384185791015625E-7    5.870376707193913E-7     275000.0000000006
48.8196856881374          3879.62                  7.450580596923828E-7     -2.384185791015625E-7    7.822754829172306E-7     275000.0000000009
48.59002926079877         3879.62                  8.344650268554688E-7     -3.5762786865234375E-7   9.078709013299833E-7     275000.00000000105
48.1358508057527          3879.62                  5.960464477539062E-7     -1.6391277313232422E-7   6.181737337318522E-7     275000.0000000012
47.59927412367328         3879.62                  4.172325134277344E-7     -5.9604644775390625E-8   4.2146848510894033E-7    275000.0000000016
46.92155208677961         3879.62                  4.172325134277344E-7     6.705522537231445E-8     4.2258652783892253E-7    275000.0000000019
46.007710519359975        3879.62                  -1.3969838619232178E-8   7.450580596923828E-8     7.580416554631528E-8     275000.0000000022
43.08917915731937         3879.62                  0                        -8.940696716308594E-8    8.940696716308594E-8     275000.0000000021
43.48008843929937         3879.62                  -2.2351741790771484E-8   -3.8743019104003906E-7   3.8807441720680647E-7    275000.00000000204
42.98830988598897         3879.62                  5.774199962615967E-8     0                        5.774199962615967E-8     275000.00000000204
42.450860605520276        3879.62                  2.0675361156463623E-7    -1.341104507446289E-7    2.4643999045193135E-7    275000.00000000215
39.73012953723628         3879.62                  -8.288770914077759E-8    -1.7881393432617188E-7   1.9709083042041974E-7    275000.0000000024
36.190227883882514        3879.62                  5.21540641784668E-8      -6.332993507385254E-8    8.204100856760606E-8     275000.0000000027
39.369480473549174        3879.62                  5.21540641784668E-8      -1.30385160446167E-7     1.4042911548145685E-7    275000.00000000244
29.701231195272396        3879.62                  -5.21540641784668E-8     -4.842877388000488E-8    7.11715712194994E-8      275000.00000000256
32.69167123845205         3879.62                  -2.2351741790771484E-8   -4.284083843231201E-8    4.8321194093945796E-8    275000.0000000026
27.674054164454724        3879.62                  2.1420419216156006E-8    -4.284083843231201E-8    4.789751347386759E-8     275000.00000000256
22.276891069600772        3879.62                  -5.21540641784668E-8     -1.862645149230957E-8    5.538042168065349E-8     275000.00000000244
17.05173146897737         3879.62                  -8.195638656616211E-8    -1.1175870895385742E-8   8.271486800601526E-8     275000.00000000204
50.103747361596554        3879.62                  2086842.8088161945       96725.07209515572        2089083.207600807        274783.33514538966
149.99913053887008        3879.62                  -681869.7662162483       -4223655.083712547       4278341.810123479        12047.578666951309
149.99999999999997        3879.62                  -2697192.7184024975      -4223390.160168416       5011174.812876802        12048.171503963044
79.31091676810956         3879.62                  3283130.495249748        -625786.0316643119       3342237.873979802        166886.97076395323
79.42455243941268         3879.62                  3282249.946332693        -638514.8183989525       3343780.1787073286       166513.93030651967
79.44859802501783         3879.62                  3282049.044690132        -641095.3320350647       3344076.727066614        166435.00909985643
79.4948188953836          3879.62                  3281515.608183861        -646374.0934808254       3344569.3527683727       166283.3119128374
79.59326795663137         3879.62                  3279852.566844225        -658354.6087440252       3345274.8244485306       165960.33336753742
79.61940589639755         3879.62                  3279232.382898733        -661425.8283666372       3345272.6566727255       165874.62206926022
79.1652998918818          3879.62                  3282583.2964857817       -610869.5262167454       3338939.154346442        167365.0110872552
79.15831419246105         3879.62                  3282283.0463312864       -610621.0391743183       3338598.5158021194       167387.94030300243
79.15392761283722         3879.62                  3282490.720237255        -610143.0253173113       3338715.2978034914       167402.3393589584
79.6985405627283          3879.62                  3276419.8693629503       -671855.622158289        3344595.2127846554       165615.2332746494
79.75490440376544         3879.62                  3274106.1846933067       -679127.9547052383       3343798.152925664        165430.6139838653
78.97493092847598         3879.62                  3280551.378080845        -594131.4826083183       3333918.0498108366       167989.72074641957
78.95905853238796         3879.62                  3280196.031347081        -593040.8161821365       3333374.178474885        168041.78430985185
79.7762369663875          3879.62                  3273116.990142107        -681803.9499441385       3343374.2622261653       165360.7794596764
79.89623938203678         3879.62                  3266696.745521307        -698059.9926707745       3340448.3801680007       164968.33285218588
78.75226298680397         3879.62                  3276260.4147502407       -577495.9885454178       3326767.789017663        168719.72940168442
78.75409135514982         3879.62                  3275851.720961809        -578048.7317496836       3326461.3080578386       168713.73842402163
78.75601900299326         3879.62                  3276550.6116672456       -577445.8666226864       3327044.880926109        168707.4236862306
76.50594600180915         3879.62                  3267819.066104889        -588300.1375342607       3320352.165150778        176032.30234707965
76.55925139146092         3879.62                  3262937.4692506194       -584509.5847187042       3314877.431047439        175858.23693712655
76.63575588953147         3879.62                  3258366.15265584         -578963.6618465036       3309403.10426396         175608.7988446268
76.82564653412665         3879.62                  3249032.7526693344       -568370.719694078        3298372.1898723976       174991.09421274328
76.89520133406012         3879.62                  3246606.2158503532       -563995.8053431511       3295230.3696771823       174765.190720656
78.48353946079447         3879.62                  3270264.505279459        -561253.1272845268       3318077.0044375653       169599.33203149436
78.45658009353296         3879.62                  3269271.6092641354       -559774.0570648313       3316848.481631823        169687.48254225537
78.47351472761748         3879.62                  3269910.024811268        -561416.5658795834       3317755.2849487336       169632.1101778615
78.47806208197319         3879.62                  3269419.716748357        -561841.397420764        3317343.9737414364       169617.24031828003
77.07446754269434         3879.62                  3243007.2581831217       -554527.4757746458       3290075.500352144        174183.5297277
77.12579199976446         3879.62                  3244085.239183724        -552641.1757099926       3290820.7651252965       174017.02794585083
77.18849036561889         3879.62                  3243641.601207167        -549838.9603541493       3289913.937993686        173813.7011770497
77.35633659729373         3879.62                  3243410.946880549        -545013.5233210325       3288883.4444150473       173269.28751461313
77.518384900282           3879.62                  3246344.903225504        -542500.1427138695       3291361.6689058607       172743.40760048502
76.3758310849386          3879.62                  3278810.2859362364       -595413.9257872105       3332433.740403941        176458.20941404116
76.23607138102722         3879.62                  3296140.98736465         -601814.181670174        3350630.644795775        176917.69325426142
79.91538248284742         3879.62                  3265397.614296019        -700528.088970542        3339694.7739107613       164905.81058176857
80.01315650200668         3879.62                  3258249.154302597        -714271.9743438959       3335621.6819127905       164586.85031428208
84.7128116272808          3879.62                  3106115.602912903        -847836.3079826832       3219748.521824755        150019.03196116263
84.73438194220189         3879.62                  3104535.6012511253       -851218.5387887955       3219117.0062943376       149952.05298325105
84.62760884034394         3879.62                  3110538.811503172        -834281.2601733208       3220477.7470033774       150283.8701019285
84.79315047138316         3879.62                  3100571.169895828        -860729.2919996977       3217824.8078003693       149769.7091036837
84.82335229596193         3879.62                  3098510.101711035        -865335.104703635        3217074.7106397417       149676.09732112644
76.73345406939717         3879.62                  3251926.50246346         -573517.3274432868       3302112.6725631156       175290.77697322762
78.0281975093282          3879.62                  3258702.5962557197       -545039.272881031        3303968.8890524455       171085.5882312233
78.08103670649938         3879.62                  3259539.278458774        -546254.6034715325       3304994.765446594        170913.4087335277
77.99346793511091         3879.62                  3256889.272202015        -543825.0531457663       3301980.227047637        171198.73881857062
78.23181182991236         3879.62                  3263542.0505828857       -550889.6480324268       3309710.881668071        170421.66713369556
77.60896987634672         3879.62                  3248365.784014344        -541896.6816887707       3293255.5747133303       172449.25353521176
77.78642895370616         3879.62                  3251987.397834182        -541329.0193992853       3296734.618211803        171872.52944412566
77.56521738079725         3879.62                  3246702.8869342804       -542014.9714781493       3291634.8317111135       172591.36483342637
76.21255956055738         3879.62                  3299182.3267862797       -602386.2449088097       3353725.2739952127       176995.22113008486
76.17543467355945         3879.62                  3304188.9304602146       -603048.2511603832       3358769.3700823537       177117.79583595018
76.06258615176812         3879.62                  3319159.4688673615       -605825.496836096        3373995.274505963        177491.53557783496
80.03138112986898         3879.62                  3256767.2033388615       -716632.1153151393       3334680.525244462        164527.48343996465
80.1148627027482          3879.62                  3249266.6597545147       -727981.3902178407       3329818.4230819196       164255.8967197257
80.14570621708808         3879.62                  3245978.093503356        -731926.675833106        3327475.085150869        164155.7286323817
84.60022468472374         3879.62                  3111318.5266041756       -829941.1072305441       3220109.503644471        150369.05870598325
84.53230103262474         3879.62                  3114017.6446266174       -819807.0595577061       3220122.5917574256       150580.48249013026
80.19453250549213         3879.62                  3240936.0085926056       -738618.6311101913       3324037.258217071        163997.36207559495
80.24677216515849         3879.62                  3234405.039687395        -745487.2776665688       3319205.814937955        163828.22549113267
84.8678810667877          3879.62                  3094451.9152474403       -872128.7218420506       3215002.513722252        149538.21274854234
84.9200417314334          3879.62                  3089886.474389881        -880982.2961412668       3213024.779041062        149376.9222603687
84.93378815240834         3879.62                  3088351.6360838413       -882639.1431798935       3212003.6869803052       149334.46576550536
75.98610880645708         3879.62                  3331774.131714046        -605814.1348489523       3386403.6426187693       177745.86247670022
75.90377047421251         3879.62                  3343250.5548214912       -604589.1630945206       3397477.3477457566       178020.6676768906
70.62936610545982         3879.62                  3612224.7511353493       -384466.3424267769       3632627.4266946036       196346.10436927486
70.73760054259677         3879.62                  3600178.732771158        -392831.6615803242       3621547.1310253167       195955.7891535323
70.73820025534395         3879.62                  3600258.5065755844       -392412.9820532203       3621581.0446065897       195953.63036861693
70.5290999898166          3879.62                  3622433.016762495        -376351.13389992714      3641930.962678836        196708.8012496808
70.61460254118289         3879.62                  3613609.5652902126       -383283.2307987213       3633879.4869076805       196399.4423443025
80.28891279742139         3879.62                  3229131.441880226        -750567.8341141939       3315213.7099358076       163692.0301304948
80.31605984124911         3879.62                  3225475.3297612667       -753651.1281278282       3312352.8081753156       163604.41838403445
84.43628889487778         3879.62                  3115839.8068242073       -805797.1109368205       3218348.4407043997       150879.55288560514
84.41655814202196         3879.62                  3116422.673517227        -803028.4272766113       3218220.771641779        150941.03227579407
80.37027324623047         3879.62                  3217875.09487848         -760092.9486496449       3306427.288906577        163429.75556046917
85.0340660714977          3879.62                  3077078.7104001045       -898472.4162242413       3205567.9797367263       149025.3375027876
85.05566301557373         3879.62                  3074132.4178304635       -901452.1670798212       3203577.0838063313       148958.9238451034
65.92040530873209         3879.62                  3819957.487411499        -157985.62123322487      3823223.072506706        213832.3027552776
65.97630270402718         3879.62                  3814654.858199835        -160375.21915745735      3818024.6067970023       213618.92600116652
65.8786723587047          3879.62                  3824087.450131893        -156036.13386678696      3827269.5360175953       213991.809141686
75.75237116393953         3879.62                  3367709.2686297894       -597958.7100813687       3420383.06874788         178528.7034215088
75.79639119295683         3879.62                  3360065.60254848         -600708.3002195954       3413340.1991864503       178380.6160103508
70.73898104548861         3879.62                  3599919.346717596        -392796.2415573597       3621285.4334135596       195950.81936144462
70.84148980460759         3879.62                  3587823.895465851        -399175.4580373764       3609961.405773627        195582.414237104
70.90984399180543         3879.62                  3579312.3894996643       -402766.90462481976      3601902.0476807603       195337.46589456318
66.02437958202181         3879.62                  3809739.7640357018       -162196.80746555328      3813190.9044823367       213435.64825859622
66.07366747123025         3879.62                  3805079.060792923        -163887.42596244812      3808606.7987222504       213247.98964560666
70.49653807781156         3879.62                  3625680.565669775        -373577.2458283901       3644875.7897733944       196826.80331658706
70.41056965049795         3879.62                  3633375.926170349        -365865.8707513809       3651750.0539131793       197138.82815177913
70.40026963420229         3879.62                  3634161.613351345        -364967.5102529526       3652441.911310389        197176.2553999647
70.32234692020734         3879.62                  3640798.5161328316       -357960.58696627617      3658353.4024060974       197459.70268786862
80.40542988720284         3879.62                  3212681.980579138        -763821.0958220959       3302233.8158829333       163316.71914925092
84.30319675599549         3879.62                  3116747.364685774        -787283.2140186429       3214642.903084453        151294.3389445598
84.39689720273822         3879.62                  3116298.2233638763       -799969.2425205708       3217338.2486023735       151002.30394527785
80.45180935353902         3879.62                  3205455.736357689        -768709.4521838129       3296340.5011656717       163167.88579166998
85.1509702140284          3879.62                  3060652.4431015253       -915502.5023515224       3194642.1097323615       148666.5792659947
85.15392748059352         3879.62                  3060358.4260697365       -915266.5533106327       3194292.8105646735       148657.53047804232
65.77686738387614         3879.62                  3833978.140929699        -150772.07009395957      3836941.568781986        214381.6220852766
65.82268907004055         3879.62                  3829547.619193554        -153165.73688216507      3832609.3866484324       214206.04755449662
65.74582472062784         3879.62                  3836821.850318432        -149030.28284934163      3839715.0853008754       214500.68311576327
75.71087141565836         3879.62                  3373251.839722991        -596147.8996137381       3425524.8199959686       178668.5401252563
75.61097297242839         3879.62                  3387139.52649951         -589235.5113487244       3438009.9854144864       179006.21641181168
70.91082701504882         3879.62                  3579145.580935478        -402789.3794801235       3601738.7986571076       195333.94740376755
70.92889158742952         3879.62                  3576863.0237270147       -403562.3793531656       3599557.151169398        195269.31228606976
70.97981384790135         3879.62                  3570434.9182885736       -405851.7872862816       3593427.497387112        195087.33400993666
66.11034298869323         3879.62                  3801366.85555315         -164963.80028897524      3804944.549649026        213108.50532009103
66.14238353443665         3879.62                  3798312.4135198593       -165819.41309535503      3801930.202996676        212986.7541896385
66.2050536999869          3879.62                  3792473.5765886866       -167358.11759853363      3796164.4549004342       212748.89840249557
70.27338891206044         3879.62                  3644673.6557075977       -353396.976436615        3661766.7156119496       197638.03893048584
70.1828911012788          3879.62                  3650923.0846936703       -345064.42838835716      3667193.5904841633       197968.15938923132
80.51007812872096         3879.62                  3195768.946893215        -774106.9829657078       3288188.069895522        162981.3846090807
80.54285149734967         3879.62                  3190631.402814023        -776794.6927497499       3283829.8895203387       162876.73268264503
84.25007343109493         3879.62                  3116991.8334358037       -780426.5392951965       3213207.6921577556       151459.91254380005
84.16316520977573         3879.62                  3115771.428450942        -769438.8849329352       3209371.868761559        151730.75343613865
89.54310005845059         3879.62                  2960245.017752886        -993956.1104066372       3122659.0134924236       135842.37855206852
89.59155164208552         3879.62                  2957441.385923505        -1002300.4377305508      3122669.646095788        135699.0179132121
89.63775537355482         3879.62                  2953552.2899472713       -1010396.5228974223      3121597.709977372        135562.4586469605
89.68530576788875         3879.62                  2949767.562371254        -1019340.1438803673      3120926.6253700512       135422.10573489085
89.47909898105159         3879.62                  2964410.0864248276       -982108.6878979206       3122861.61002082         136031.96669022267
89.3923431931022          3879.62                  2967208.982128501        -966917.2501347065       3120778.4465149264       136289.2594029199
89.36158481181944         3879.62                  2967615.350114882        -961513.5125153065       3119495.007366897        136380.54607267876
89.34521379680137         3879.62                  2968919.848728657        -958571.0504946709       3119830.688838971        136429.13291759987
85.16035950738227         3879.62                  3059022.0595422983       -916769.5728640556       3193443.660141157        148637.84973232346
85.24413756081212         3879.62                  3045250.1725025177       -927226.745400846        3183284.1611319054       148382.13325787382
85.29418712189319         3879.62                  3036636.725765705        -932730.4427310824       3176656.8406213447       148229.9353729724
65.6528080307336          3879.62                  3845587.5803296566       -143475.70977592468      3848263.1299433527       214857.97568099588
65.68681461841454         3879.62                  3842325.405707836        -145499.30102219433      3845079.2670562505       214727.2583608948
75.49357795490067         3879.62                  3402327.245856166        -578903.4702825546       3451225.8569674036       179404.78872885546
75.4614445514095          3879.62                  3405926.33945179         -576188.92740345         3454320.1805614093       179514.17490861894
70.98215429402038         3879.62                  3570059.3801469803       -406031.56432557106      3593074.6734522665       195078.97792009823
71.04702557068613         3879.62                  3561997.1298666          -408230.37876206636      3585313.876820566        194847.649517628
66.23610062510336         3879.62                  3789418.8736133575       -167928.67913269997      3793137.9412001856       212631.20153449304
66.28479686222305         3879.62                  3785057.0735287666       -168648.07411569357      3788812.376295913        212446.7755770728
66.32572372217693         3879.62                  3781468.67583704         -169239.39093589783      3785253.9304227782       212291.9382621559
70.16158633228342         3879.62                  3652505.5634708703       -343064.7381772995       3668581.51139733         198045.95702570103
70.06993131003752         3879.62                  3658365.591142416        -334540.31100070477      3673629.8150656456       198380.9960548577
80.58938477405067         3879.62                  3182187.4204564095       -780035.7662261128       3276396.27876467         162728.46572031008
80.6236002186998          3879.62                  3176056.3961107433       -782421.9449149966       3271011.8207002142       162619.6909983387
84.09096074870052         3879.62                  3115097.841176033        -761082.7470952272       3206724.4203432263       151955.70171496045
84.01089530623973         3879.62                  3112853.1329621375       -752082.6549859047       3202418.296744328        152205.0263572193
94.47384241447593         3879.62                  2823044.740507126        -1155981.1708616614      3050553.07678651         122116.8181071283
94.55452658058725         3879.62                  2814184.498752415        -1171969.797302723       3048466.4339316855       121889.38407450059
94.44105031475064         3879.62                  2825538.525075197        -1149228.3478002548      3050310.435360936        122209.42786606295
94.36552195362697         3879.62                  2831301.5981243234       -1134238.6519150734      3050043.6159241186       122423.06564721912
89.76064534903865         3879.62                  2941708.9407496452       -1033006.8170473576      3117812.466482343        135200.17504884113
89.77743377250408         3879.62                  2939534.3803548813       -1035844.3012342453      3116702.7111496883       135150.8096714653
89.15666563117551         3879.62                  2969472.732498169        -928882.193264842        3111364.722756663        136989.03510857877
89.18548483870052         3879.62                  2969765.859811306        -932927.3095049858       3112854.4178809575       136903.45303381258
89.20566412607386         3879.62                  2969574.3820379972       -935855.6457594633       3113550.674094805        136843.52595511734
85.34411847097915         3879.62                  3027218.4282023907       -938149.7007565498       3169254.8450823193       148078.55031109136
85.39517505713533         3879.62                  3017043.1183880568       -942969.3940077424       3160971.441858983        147924.2362047176
85.44571485085625         3879.62                  3007774.929656267        -946793.1961179972       3153272.488016869        147771.98967404047
