% Model:              AxialGradingFinal.mph
% Version:            COMSOL 4.3.2.164
% Date:               Mar 19 2014, 20:32
% Dimension:          2
% Nodes:              238
% Expressions:        4
% Description:        Electric field, r component, Electric field, z component, Electric field norm, Electric potential
% Length unit:        mm
% r                       z                        es.Er (V/m)              es.Ez (V/m)              es.normE (V/m)           V (V)
48.670719027018364        5107.2                   1.4901161193847656E-8    4.405903602440258E-8     4.6510678992298484E-8    275000
50                        5107.2                   -1.7881393432617188E-7   5.960464477539105E-8     1.8848643661548983E-7    275000.00000000006
0                         5107.2                   1.1175870895385742E-8    3.725290298461914E-9     1.1780402288468106E-8    275000
6.390939703771253         5107.2                   1.4901161193847656E-8    1.210719347000122E-8     1.9199706733309015E-8    275000.00000000006
52.000000000000014        5107.2                   -4.76837158203125E-6     -2.2876557878032455E-8   4.768426457566852E-6     275000.00000000006
52.08464541203723         5107.2                   -2.2649765014648438E-6   -1.8090956927689647E-8   2.265048748903759E-6     274999.99999999994
52.099999999999994        5107.2                   4648985.57982868         -4.4703368547717456E-8   4648985.57982868         275000.00000000006
55.24429702128157         5107.2                   0.1775355003774166       -56.731718830764294      56.73199661872293        261203.1871580405
55.253306311360895        5107.2                   0.17763710021972656      -56.73171719909501       56.731995305096284       261203.18715644092
55.1533063113609          5107.2                   4391647.597196043        -56.73172105017833       4391647.597562475        261203.18717411265
58.4572875650347          5107.2                   4197713.607764155        -57.86963817230594       4197713.608163049        247368.9030955599
58.47403121376023         5107.2                   0.16822969913482666      -57.86963759606771       57.869882121289          247368.9030927451
58.557287565034706        5107.2                   0.16932988166809082      -57.86964137852192       57.86988911245262        247368.90307869454
61.9162530407954          5107.2                   4001556.455040738        -56.52026132024598       4001556.4554399          233542.31004486838
61.916937788827774        5107.2                   0.16016006469726562      -56.520261275979664      56.520488196328685       233542.3100447587
62.0162530407954          5107.2                   0.1614522933959961       -56.52026084065437       56.520491437518935       233542.3100287858
65.5344368139341          5107.2                   0.15277433395385742      -54.99597033858299       54.996182535512546       219729.7711904864
65.5358937849515          5107.2                   0.1528301239013672       -54.99597120285034       54.996183554784196       219729.7711902638
65.63443681393407         5107.2                   3851339.220811054        -54.99597203731416       3851339.221203717        219729.77117514182
69.3159812265738          5107.2                   0.14584970474243164      -53.537783458828926      53.53798212316961        205932.05842567416
69.32748633577445         5107.2                   0.1460094451904297       -53.5377833876312        53.53798248737997        205932.05842399521
69.41598122657379         5107.2                   0.14719343185424805      -53.53778574090759       53.537988082722244       205932.0584110218
73.2649197143729          5107.2                   3485514.8375322223       -52.17949468960683       3485514.8379227957       192148.9347611181
73.2840830380778          5107.2                   0.1396680474281311       -52.17949474263223       52.17968166594979        192148.93475844405
73.36491971437287         5107.2                   0.1406869888305664       -52.17949125915766       52.17968091981146        192148.93474711027
77.47808275311057         5107.2                   0.13460636138916016      -50.925176080316305      50.925353977009785       178379.89849888207
77.485159024413           5107.2                   0.13470172882080078      -50.92517572585631       50.9253538747164         178379.8984979292
77.38515902441303         5107.2                   3334650.3591869026       -50.925176985560505      3334650.359575755        178379.898511334
81.76553644019567         5107.2                   0.10657024383544922      -49.3116260766983        49.311741234162305       164624.30097757714
81.78046086517949         5107.2                   2608655.553909719        -49.31178480292063       2608655.554375793        164624.3009760019
81.6804608651795          5107.2                   0.1183631420135498       -49.310825096311376      49.3109671524743         164624.300987185
81.7397278221222          5107.2                   0.11009979248046875      -49.31135976314545       49.31148267548507        164624.30098037317
47.00487198270761         5107.2                   -9.685754776000977E-8    0                        9.685754776000977E-8     274999.9999999998
44.38963134998833         5107.2                   -1.4901161193847656E-8   -2.9802322387695312E-8   3.332000937312528E-8     274999.9999999996
43.776299416723056        5107.2                   5.9604644775390625E-8    -5.21540641784668E-8     7.920075813483186E-8     274999.99999999953
42.78113673509671         5107.2                   5.21540641784668E-8      -3.213062882423401E-8    6.125702995552699E-8     274999.99999999965
39.01412731756584         5107.2                   7.450580596923828E-8     -3.725290298461914E-8    8.33000234328132E-8      274999.99999999977
36.53523153383289         5107.2                   -2.7008354663848877E-8   -4.336470738053322E-8    5.108766062218468E-8     274999.9999999997
31.44134903838672         5107.2                   9.313225746154785E-9     1.862645149230957E-8     2.08250058582033E-8      274999.9999999997
26.88020949060209         5107.2                   2.2351741790771484E-8    4.866160452365875E-8     5.354952955814165E-8     274999.99999999977
22.497877691817518        5107.2                   4.470348358154297E-8     3.5390257835388184E-8    5.7016416881285483E-8    274999.9999999999
14.515368538251286        5107.2                   3.91155481338501E-8      1.4901161193847656E-8    4.185774373681141E-8     275000.0000000001
17.740579297361577        5107.2                   1.862645149230957E-8     1.6763806343078613E-8    2.5059327570858802E-8    274999.9999999999
12.772571433915692        5107.2                   7.450580596923828E-9     2.3283064365386963E-9    7.805905590877035E-9     275000.00000000006
61.8942094111978          5107.2                   4003062.8174367845       -56.527886340161785      4003062.817835904        233630.53547602458
58.19879763084091         5107.2                   4215564.003512995        865.4465552195907        4215564.092350186        248456.4428125971
63.39329769123149         5107.2                   3948438.0633258224       -251.80258268117905      3948438.0713548884       228044.8358198899
65.50734686423502         5107.2                   3820566.8601583987       -55.05257120169699       3820566.8605550397       219833.24806421073
55.52890808702689         5107.2                   4419619.262359276        -56.82932410595388       4419619.2627246445       259982.17277781683
69.01215584167078         5107.2                   3662328.600105454        -800.3637359850109       3662328.687561028        207042.55238520863
66.21091628617201         5107.2                   3817547.514928933        574.4892147369683        3817547.558155357        217519.014807041
72.78770576976855         5107.2                   3508924.220678366        -52.69406657665968       3508924.2210740233       193817.85668774974
