% Model:              AxialGradingFinal.mph
% Version:            COMSOL 4.3.2.164
% Date:               Mar 19 2014, 20:33
% Dimension:          2
% Nodes:              218
% Expressions:        4
% Description:        Electric field, r component, Electric field, z component, Electric field norm, Electric potential
% Length unit:        mm
% r                       z                        es.Er (V/m)              es.Ez (V/m)              es.normE (V/m)           V (V)
48.227035626459305        790.9000000000002        2.682209014892578E-7     8.514911470989228E-8     2.8141219542086044E-7    275000.0000000004
50                        790.9000000000002        5.9604644775390625E-8    1.4185817355202118E-8    6.126949561434021E-8     275000
0                         790.9000000000002        -1.825392246246338E-7    0                        1.825392246246338E-7     275000
11.644152952982516        790.9000000000002        3.725290298461914E-8     3.725290298461914E-9     3.7438704152110554E-8    275000.0000000008
52.00000000000002         790.9000000000002        9.5367431640625E-7       -8.940696716311304E-8    9.578560996048593E-7     274999.99999999994
52.033591848376744        790.9000000000002        -9.5367431640625E-7      8.940696716308594E-8     9.578560996048568E-7     275000
52.099999999999994        790.9000000000002        4678252.773267567        -1.8934236095398964E-8   4678252.773267567        275000
55.1533063113609          790.9000000000002        0.1767582893371582       10.12975622884399        10.131298275574212       261116.2766985315
55.17149393401462         790.9000000000002        0.17699527740478516      10.129757405399817       10.131303589394408       261116.2766953149
55.25330631136089         790.9000000000002        0.17782306671142578      10.129758391185275       10.131319070429237       261116.27668080066
58.541556492353706        790.9000000000002        0.1691422462463379       10.365642171353102       10.367022075986869       247269.2510478956
58.5572875650347          790.9000000000002        0.16936922073364258      10.365639896671295       10.367023507275153       247269.25104523284
58.4572875650347          790.9000000000002        4200043.832609206        10.365645261041529       4200043.832621997        247269.25106210704
61.999472285635385        790.9000000000002        0.1612294316291809       10.573606256395578       10.57483542164658        233443.64362356978
62.01625304079541         790.9000000000002        0.1613788604736328       10.573607817288906       10.574839261683405       233443.64362086356
61.9162530407954          790.9000000000002        4001270.4558212757       10.573605656623787       4001270.4558352465       233443.64363694092
65.5344368139341          790.9000000000002        0.15271997451782227      10.772459034592773       10.773541527399251       219634.38126841153
65.57040223359645         790.9000000000002        0.1532273292541504       10.7724599391222         10.773549635771074       219634.38126291032
65.63443681393407         790.9000000000002        3850391.2675126046       10.772460266947588       3850391.2675276743       219634.38125307325
69.39595409439251         790.9000000000002        0.14689570665359497      10.92952157549569        10.930508689803005       205840.07527908712
69.41598122657379         790.9000000000002        3676766.608712591        10.929521334596286       3676766.608728836        205840.07527614277
69.3159812265738          790.9000000000002        0.1458721160888672       10.929522067308426       10.930495473400741       205840.07529079315
73.3042083326682          790.9000000000002        0.13989856094121933      11.059358149766922       11.060242958098591       192060.153378136
73.36491971437287         790.9000000000002        0.1406848430633545       11.059357520196766       11.060252302031836       192060.15336961823
73.2649197143729          790.9000000000002        3483611.3870024653       11.059357579797506       3483611.3870200203       192060.15338362253
77.46818621705442         790.9000000000002        0.13443875312805176      11.172162402421236       11.172971248706284       178294.0663695866
77.485159024413           790.9000000000002        0.1347055435180664       11.172160685065519       11.172972744814968       178294.0663673021
77.38515902441303         790.9000000000002        3333968.593030393        11.172164522111048       3333968.593049112        178294.06638070545
81.76530333222613         790.9000000000002        0.12880992889404297      11.282474516098093       11.283209791729682       164541.198665736
81.78046086517949         790.9000000000002        3224213.6702617854       11.28247461745947        3224213.6702815257       164541.19866378218
81.6804608651795          790.9000000000002        0.12770470418035984      11.282475834712386       11.283198547058308       164541.19867661633
86.1544230347219          790.9000000000002        3060541.1225496083       11.39645335709552        3060541.1225708267       150800.80714595685
86.21864429310136         790.9000000000002        0.12325191497802734      11.396453730762005       11.397120192046103       150800.80713806715
86.2544230347219          790.9000000000002        0.1237027645111084       11.396453789099589       11.397125134920211       150800.80713364918
90.81719598353513         790.9000000000002        0.11755943298339844      11.525462545454502       11.52606208151587        137071.93734344866
90.9104600782882          790.9000000000002        0.11871218681335449      11.525462109125069       11.526073460297557       137071.93733242954
90.8104600782882          790.9000000000002        2936693.7689394653       11.525462566554017       2936693.768962082        137071.9373442402
95.75040356679426         790.9000000000002        0.11404299736022949      11.674772184677497       11.67532917606036        123353.48505193529
95.75178353193829         790.9000000000002        2850838.915354673        11.67477218061679        2850838.915378578        123353.48505177793
95.65178353193829         790.9000000000002        0.1128697395324707       11.674773894250393       11.675319484278477       123353.4850631266
100.74233659509297        790.9000000000002        0.1092824935913086       11.854454044252634       11.854957754066573       109644.04235562937
100.78138181381601        790.9000000000002        0.1097257137298584       11.854453332946406       11.85496113680925        109644.0423513542
100.68138181381599        790.9000000000002        0.10847717523574829      11.854453519918025       11.854949833442737       109644.0423622661
105.95439223785766        790.9000000000002        0.10506749153137207      12.080115912482142       12.080572819067024       95941.96771505523
106.001999829873          790.9000000000002        0.10565316677093506      12.080116298052301       12.08057831256921        95941.96771003929
105.90199982987302        790.9000000000002        2609568.563196026        12.080116074532224       2609568.5632239864       95941.96772054302
111.316118365835          790.9000000000002        0.10061955451965332      12.36918704045277        12.369596288337647       82245.28336213266
111.36801631415867        790.9000000000002        0.10125350952148438      12.369187031181486       12.369601452170505       82245.28335689446
111.41611836583499        790.9000000000002        2545406.088068206        12.36918698453365        2545406.088098259        82245.28335200959
116.96866093291983        790.9000000000002        0.0975879430770874       12.729053143411875       12.729427219417131       68551.62801465635
117.025933342072          790.9000000000002        0.09826958179473877      12.72905223070501        12.729431550651519       68551.62800904772
116.925933342072          790.9000000000002        0.09703099727630615      12.729053556919098       12.72942337536729        68551.62801881324
122.73821155872133        790.9000000000002        0.09378182888031006      13.159330993890762       13.159665164365018       54858.085533746926
