52.000000	499.900000	
55.153306	514.449153	
58.457288	528.998307	
61.916253	543.547460	
65.534437	558.096614	
69.315981	572.645767	
73.264920	587.194921	
77.385159	601.744074	
81.680461	616.293228	
86.154423	630.842381	
90.810460	645.391534	
95.651784	659.940688	
100.681382	674.489841	
105.902000	689.038995	
111.316118	703.588148	
116.925933	718.137302	
122.733335	732.686455	
128.739887	747.235608	
134.946807	761.784762	
141.354942	776.333915	
147.964756	790.883069	
